channelId,channelTitle,channelDescription,channelTotalView,channelVideoCount,channelSubscribers,keywords,channelThumbnail,channelTopics
UC8p6LWJpLe--k6ZOcwsuJKg,다정한부부 a loving couple,다정한부부 먹방입니다 저희부부 부족하더라도 이쁘게 봐주셨으면 좋겠습니다 This is a friendly couple eating show Even if my ...,85903935,1372,55500,다정한부부 afriendlyfamily 먹방 음식 ASMR Mukbang eatingshow 야외먹방,https://yt3.ggpht.com/ytc/AIdro_mWsrHZSuSizjsPLx5Ppyby01FHfO8cipXNnF5G3HweB0A=s88-c-k-c0xffffffff-no-rj-mo,음식 라이프스타일 (상위 주제)
UC8qIqSZl5GZcfv2S_z64xdA,무인도그,목줄 없이 사는 시골 수캐들에 의해 의도치 않게 임신한 깜순이와 흰별이 각각 8마리와 5마리를 출산하게 되었고 대가족을 돌볼 수 ...,61761390,203,348000,강아지 무인도 반려견 캠핑 황도이장 낚시 보트 황도,https://yt3.ggpht.com/ytc/AIdro_kR9WhIsmi2vBY5JTgwyWmH8nvISdU-_tIK205PC1SFoJw=s88-c-k-c0xffffffff-no-rj-mo,음식 Unknown 반려동물 라이프스타일 (상위 주제)
UC8qXNVuyfJLJtDf8vCr_xNw,소의튜브soytube,아 나도 피부과 다니는 지인 있으면 참 좋을텐데..❜ . . . 여기 있습니다! 피고인 ⇾ '피'부과 10년 근무한 '고인'물의 미용+시술 ...,70605394,419,315000,피부과 시술 피부시술 피부 뷰티 피부과 직원 스킨케어 뷰티 유튜버 화장품 기초 리뷰 뷰티 팁 소의튜브 올리브영,https://yt3.ggpht.com/xMCr1t42Uv_TAo9uv7wSWo2C_2qIFq_KlvFuHAM1uW4XZoJ3Ubxq7Yy69v1TRT_bLNKrb3QM=s88-c-k-c0xffffffff-no-rj-mo,건강 라이프스타일 (상위 주제)
UC8rKCy_tipwTEY3RdkNCKmw,한눈에 보는 세상 – Kurzgesagt,"한눈에 보는 세상 - Kurzgesagt는 12013년 부터 낙관적인 허무주의로 세상을 바라보며, 흥미로운 주제들과 재밌는 이야기를 통해 ...",26723511,55,638000,과학 세계 우주 블랙홀 생명 바이러스 기후 역사 진화,https://yt3.ggpht.com/K-pv54AhA522aZ6Y3kCBAnm1lELzYBk3kdty0btdqJz_sGw84QSADGWMzm9WL_d99FakKxM9=s88-c-k-c0xffffffff-no-rj-mo,영화 엔터테인먼트 (상위 주제) 지식 사회 (상위 주제)
UC8Uh3btEd0KR-Axz1WIfVhQ,chanson playlist,좋은 프랑스 가요를 선정하여 한국어 가사와 함께 소개합니다♥ 안녕하세요:) 팝송에 비해 생소하고 멀게만 느껴지는 샹송! 그동안 뜻 ...,6961325,59,19500,,https://yt3.ggpht.com/ytc/AIdro_mnIsPy1Q51m-mX9QeLEwrBTzY7oVkacOKApYLPs2gvEw=s88-c-k-c0xffffffff-no-rj-mo,음악 (상위 주제) 팝 음악
UC8y9uFKbS19XsWXb30uA5CA,태군,일상 브이로그 채널 나이:44살 출몰지역:대전 키:168 두상: M자 탈모 진행형 결혼:기혼 coldgomusin@naver.com.,51509885,333,138000,노총각 신입사원 알코올중독 국제결혼 40대 술방 혼술,https://yt3.ggpht.com/0IuYzWBvrkF0LkLxX8EuwCvK5d8jA2Xx9AjJFHCh0xMgnFSXAW9rofiLtxRVDYehnp4A6b_wANM=s88-c-k-c0xffffffff-no-rj-mo,음식 라이프스타일 (상위 주제)
UC8YmM3q6Y6wP1JNGAIjFz3w,요리술사,,116628648,136,177000,요리 레시피 간단요리,https://yt3.ggpht.com/jirqiWf0QjvDQz4YjLPCGOtVQ9X_yHFHPHo8e5Uau-NvbhLvYJ0qsBBlIyH_y142YlJduIBG=s88-c-k-c0xffffffff-no-rj-mo,음식 라이프스타일 (상위 주제)
UC8ZirMMChf8BaKKbae3Sl4A,이정현의 집밥레스토랑 Home Cooking with JH,안녕하세요 배우/가수 이정현 입니다. 집밥을 아주 손쉽고 맛있게 만드실 수 있는 저만의 레시피를 여러분들과 함께 공유 하고 ...,7362052,43,131000,이정현 집밥 레시피 편스토랑 집사부일체 이정현유튜브 이정현의집밥레스토랑 이정현 이정현 이정현 이정현 이정현 이정현집밥 이정현 가수이정현 가수이정현유튜브 배우이정현 배우이정현유튜브 이정현 이정현채널 이정현요리 이정현요리채널 이정현레시피 홈쿠킹,https://yt3.ggpht.com/ytc/AIdro_neUZRh-ZrVGIijHlYy9Le150PVzcu31X2DFfyc_eu8nA=s88-c-k-c0xffffffff-no-rj-mo,음식 라이프스타일 (상위 주제)
UC93HCsxW7bPLHdPfrHX8c-A,스포츠니어스,"언제나 현장에서, 당신 곁에 있는 스포츠 뉴스.",33661260,2132,70900,축구 K리그 프로축구 football soccer K-리그 손흥민 수원삼성 전북현대 FC서울 kleague K-league 스포츠지니어스 울산현대 대전하나시티즌 한국축구 울산HD 포항스틸러스 슈퍼매치 동해안더비 국축 국내축구,https://yt3.ggpht.com/D06KNT3GsjSE8_b6mpvNcF3jmuHDWh9a_6gLZuIEm1HJQMB-csPU_PsLtbjfZr_PklRSRxdfssg=s88-c-k-c0xffffffff-no-rj-mo,미식축구 스포츠 (상위 주제)
UC96Pwsi4EN9Hihh4Z4Nlrew,우아한 사파리 Elegant Safari,우사파 대장과 댕댕이들의 일상 - 큰아들 : 금강이 (내 맘속의 영원한 별) - 작은아들 : 부가티(Bugatti) 나이: 7살 견종: 코카시안 오브 ...,89971725,198,358000,강아지 #개 #동물 #고양이 #pet #cat #dog# puppy,https://yt3.ggpht.com/ytc/AIdro_kYlHYxrIGKoPCciIwsmLN75pqKF--PsiVvsV4iPVrzfnM=s88-c-k-c0xffffffff-no-rj-mo,반려동물 라이프스타일 (상위 주제)
UC98TOxKQk4aLcx0EjIK0LkQ,해수인tv yellow aquarium,해수인tv 채널을 구독하시면 바다와 강에 사는 신기하고 재미있는 물고기 친구들을 매일 매일 만날 수 있어요!^^ (If you subscribe to ...,678884544,464,1100000,,https://yt3.ggpht.com/j7FOsn-j6YojFhSrdShqiGeWsTDc0_GksciXevCu4_-EFBmOy_DKMZ9GqCaVpUfeyGWoPd5RmHM=s88-c-k-c0xffffffff-no-rj-mo,음식 반려동물 라이프스타일 (상위 주제)
UC99pbf_sAvUEYfmtCAOoXfA,전지영,지영적 사고 토요일or일요일 6:00 PM 업로드 인스타 https://www.instagram.com/jeon.,108664348,255,277000,전지영 틱톡 여고생 여중생 학생 브이로그 전지영브이로그 병맛 일상 븨로그 인스타 틱톡 유튜브 전지영브이로그 존잼브이로그 일상브이로그 일상 브이로그 전지영 메이크업 전지영 브이로그 메이크업 전지영 정보 전지영 패션 패션 전지영브이로그 메이크업 튜토리얼 일상 전지영 일상 일상브이로그 일상 브이로그 힐링 힐링 일상 병맛 병맛일상 전지영 병맛 전지영 브이로그 힐링 브이로그 먹방,https://yt3.ggpht.com/Qd2f9sPzi4a32jDfy7O798W60P17wVzyovIMYF7pGdx7d1BBfOW9DliiXcUmmFZoIZefud95=s88-c-k-c0xffffffff-no-rj-mo,음식 라이프스타일 (상위 주제)
UC99XVeo7YY8ImdDo6iZ7K7w,편의점고양이코코(코코패밀리),개인: intel246@naver.com 카톡아이디: cocostarkom *코코패밀리* ♡코코♡총괄책임 6년간 편의점에서 마스코트로 활약하다가 ...,38136150,883,54200,,https://yt3.ggpht.com/sxx42Tq9YAkzd2_spwhdJ-ukLx22dR0FazpUQQA9F_PtvAmZp_VkYsM_4O7tFWMqQD1KjDol=s88-c-k-c0xffffffff-no-rj-mo,반려동물 라이프스타일 (상위 주제)
UC9aUIOFL_OeARVA6MtBTZAQ,돌비공포라디오,"모든 무서운 이야기를 인터뷰 하다,시청자가 들려주는 무서운이야기 통화로 당신이 겪은 무서운 이야기를 인터뷰 하고 그 이야기를 재 ...",821784194,2219,916000,공포라디오 공포라디오돌비 시들무 시청자가들려주는무서운이야기 무서운이야기 귀신 귀신이야기 공포 공포ASMR 돌비 돌비공포라디오 무당 무속인 공포실화 공포라디오레전드 공포이야기 무서운실화 공포썰 괴담 납량특집 괴담이야기 공포유튜버 영안 실화 무서운영상 공포영상 공포컨텐츠 공포방송 미스테리 소름 심령 고스트스팟 도시괴담 강령술 흉가 폐가 오싹 asmr 종교 귀신동영상 미스테리공포,https://yt3.ggpht.com/jkszge7KVHyE9RBq0IjNoJ_egUN7uRYkIHQWsDkiv_AzBo-czDa4RLMvM0e5p-lW4sfPPu_rn94=s88-c-k-c0xffffffff-no-rj-mo,Unknown
UC9cCBxBAQW2CzLYeT20q49A,지식해적단,"궁금한 거? 구독과 좋아요만 눌러주면 우리가 알아서 약탈해줄게! 안녕하세요, 온갖 지식을 약탈해 영상으로 만드는 지식해적단입니다 ...",182362370,247,1190000,역사 문화 상식 해적 해적단 지식채널 지식채널e 역사채널,https://yt3.ggpht.com/ytc/AIdro_m_jM2BgFSdHOjkVBIa_LZRa2fmxGProuJbzXmXqIXYgnM=s88-c-k-c0xffffffff-no-rj-mo,지식 사회 (상위 주제)
UC9CNQeSlpeuYR0tjQkGJw4w,물결 Mulgyul,"66, 77, 88사이즈를 위한 편안한 패션 채널✨ 당당이들, 우리 모두 자신감 갖고 행복하쟈   - CONTACT ...",106412283,677,231000,,https://yt3.ggpht.com/g2ldDFt1u-Xi93fd87Ywvfw3hcAyo8-a-mSfiUKx7rVRmhVzZ2dAXc549M6I0d2RZ3u6kvdc9N8=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 패션
UC9gW47NqzI1x7e8qsflvUUw,한별Hanbyul,,158269565,378,742000,한별 hanbyul 패션유튜버 k-fashion fashion youtube,https://yt3.ggpht.com/A7YYS8iTm7s5Wco5r9frVyKSNXF3cs3pc_YQZ2mtLjloAO7gtamyLqtJ2mYdLfdBLB-VGlZdpw=s88-c-k-c0xffffffff-no-rj-mo,패션 라이프스타일 (상위 주제)
UC9gxOp_-R78phMHmv2bW_sg,원지의하루,여행자 원지의 하루(살이) 한 곳에 머물며 살아가듯 여행하는 것을 좋아합니다 ☕️ • Instagram ...,177562441,313,974000,여행유튜버 세계여행 일상브이로그 여행브이로그,https://yt3.ggpht.com/aQEJkF7eAIDeEEqfUQ9rn3XmSfQDtmG_Qzfx6wteFS5dv5JbKyH1paAu-CGCB8COdhr_vHdz=s88-c-k-c0xffffffff-no-rj-mo,음식 라이프스타일 (상위 주제) Unknown
UC9hS-dPCGXXD2XlxH5jo9FA,수상한녀석들,"한국에서 몰래카메라(Prank), 실험카메라(Social Experiment)를 만드는 수상한녀석들 입니다. :) 선데이 인스타그램 ...",276806324,214,1160000,몰래카메라 몰카 프랭크 prank 수상한녀석들 Sucking Sunday,https://yt3.ggpht.com/ytc/AIdro_kyBBjIWxzudS-7k6_KHlOI75Ozwse1l8dXkKRNyF2OwQ=s88-c-k-c0xffffffff-no-rj-mo,영화 엔터테인먼트 (상위 주제) 유머
UC9iXc6HmaGygDiTj5OaNqNg,게임은지원,"겜.생.겜.사 은지원이 돌아왔다!! 한 평생 게임만 해온 은지원을 위해, 남은 생도 게임만 하라고 만든 채널 '게임은지원'에서 이구역의 ...",15221604,137,155000,은지원 지원 g1 jiwon,https://yt3.ggpht.com/4HICLq3n9Ln1ZoRCLj7u7thYuB9FZlwkVDS6MMNKRpi2RJQYJ0ezvxfjXuVBxK_fsFE4AmHM=s88-c-k-c0xffffffff-no-rj-mo,롤플레잉 비디오 게임 액션 어드벤처 게임 액션 게임 게임 (상위 주제)
UC9jgDUPJQgh0hDopKr3Mdkg,뷰통령 박근혜Beauty President,취미로 하는 그네쌤의 채널입니다.,1699745,23,24000,,https://yt3.ggpht.com/yX4zsfC4FijnOOtmg5ousKOvjP2UeY7MTX_8Qc376miqKA9mJvlA0fhqCk-LbvFZ_DukODmi=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제)
UC9JxC_slvwo-vP2dCT_xfOg,마이너 리뷰 갤러리,메이저한 것보다는 마이너한 것들을 더 좋아하는 힙스터 홍대병 리뷰어입니다 각종 문의는 gimjunsu984@gmail.com 으로 연락 ...,59139543,368,199000,힙스터 디씨인사이드 마이너 인터넷 리뷰,https://yt3.ggpht.com/aSkfMESMwJ9N_lCIv7zEpwdgHoFFKnrt6YFZ-o_Qn0RaK8HsxHnWDR6GRM6ee6IcdKA9MONB79Q=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 영화 엔터테인먼트 (상위 주제) 취미
UC9MujNQL4vQwX9kMpmQPIKw,suzy,Suzy Youtube Official Channel.,10258453,11,530000,,https://yt3.ggpht.com/fTZyFZvL3FkI2as40UNRwukf82v4xvB6clpeDJhW9-pkVNaHfvyR8vElmPHnhWWKFPcuahk1yg=s88-c-k-c0xffffffff-no-rj-mo,Unknown 라이프스타일 (상위 주제)
UC9OwiVHuu8NFbBfDVvSfcFA,"파브스포츠 I 물리치료사들의 통증, 교정 운동","파브스포츠는 물리치료사 선생님들이 모여 만든 팀입니다. 많은 환자분들, 회원님들을 관리하면서 더 효율적인 방법이 없을까?",36281494,152,174000,통증 재활 운동 건강 헬스,https://yt3.ggpht.com/q5rfVPnLLI1K0Pn214KkQubY9Uc04XbRelctFedObDx-xw1U6HbTs_Fgl4SzquMDn-9pu0_bRHQ=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 건강 피트니스
UC9P1tkf6e0hS7vzuDEuuAeA,쏭냥,통장 지킴 전문 MD 크리에이터❤️ 내돈내산으로 다 써보고 존좋템만 알려드릴게요 :)!,39404298,598,263000,아이메이크업 쏭냥 뷰티유튜버 메이크업 화장 내돈내산 렌즈 올리브영 추천템 쿠팡 추천템 패션하울,https://yt3.ggpht.com/JznRMdMY9m4hmd9KnxGodm5GVH4InEUaZGgIdgS6DZsTXEqPOkkX7jDf1Yc3xSO9DBRQpU8p2Q=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제)
UC9p83ThEzcSJev66kI9Bf8g,바나나리뷰,다양한 영화를 소개해드려요   비즈니스 문의 bananareviewww@gmail.com #영화 #영화리뷰 #결말포함.,32109789,173,68200,영화리뷰 영화 여자영화해설 영화리뷰여자 영화해설여자 여자영화리뷰 결말포함 영화리뷰결말포함 영화결말포함 넷플릭스 넷플릭스영화 넷플릭스리뷰 결말포함영화리뷰 영화결말리뷰 영화결말포함 영화결말포함리뷰 바나나 리뷰 바나나리뷰 영화추천,https://yt3.ggpht.com/sGklKFO2nFivWPTsronQMTX1OQTpd8IJXi4mC0fq3VCD64-EW-xb-rDVX17ytIScBSG5yJZfbiM=s88-c-k-c0xffffffff-no-rj-mo,엔터테인먼트 (상위 주제) 영화
UC9PK5zenab3UhZx7dcG1Ggw,최민석 먹방 ASMR minseok,먹방하는 최민석이라고 합니다.,4633189,106,18400,,https://yt3.ggpht.com/ytc/AIdro_lfxk_-Iyxu9oyAJjaJn87o4GTBqTU_pwWgjn0MJNtEjXY=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 음식
UC9RecSEW5AdRcDXZhskte_Q,스포츠한입,야구 너머에 있는 흥미로운 이야기를 전달해 드립니다! . 비즈니스 문의 : spobite@naver.com 17DJOB@AICOMPANY.,70801812,246,134000,,https://yt3.ggpht.com/G24s3zX_Jf3zHEfOc0IXVfsJrinDyIaBkgO2tDYKBrkM4T_qABuEaDcghCEGYc9eik2vDQrz=s88-c-k-c0xffffffff-no-rj-mo,야구 스포츠 (상위 주제)
UC9SeHmbiXijHuEcnmzCVxcQ,쩡이언니,쩡이언니! 오마이걸(OH MY GIRL) 캔디리더 효정의 채널입니다.,16986110,161,248000,,https://yt3.ggpht.com/ytc/AIdro_nHQrsGJE_aGuPfxFywyXhxoNNwhdGDS6M50v5UfMVSBrY=s88-c-k-c0xffffffff-no-rj-mo,음악 (상위 주제) 아시아 음악 음식 라이프스타일 (상위 주제) 팝 음악
UC9ta639M37zzWKwo7kKc80A,주둥이방송,안녕하세요. 주둥이입니다. 생방송은 화/토 제외 매일 밤11시 전후에 시작하며 치지직에서 진행합니다. 생방송 ...,991374830,2237,1360000,,https://yt3.ggpht.com/w8D_V8OtgqWeG1TmLxNEmmXUT4sxJ-tPoZRD_jhKFv7CHyXV0ZBm0tzLZOD7L5WoeLw8qE3Y_A=s88-c-k-c0xffffffff-no-rj-mo,Unknown
UC9tS7GAw9w_AnhLbgldCWow,윤숙희 YunSuki 혼술하는여자,술을 사랑하는 애주가 윤숙희의 천방지축 혼술이야기 E-mail▷ yun-yullia@hanmail.net 후원▷ https://toon.at/donate/yunsuki 감사 ...,69805917,384,202000,혼술 혼술러 만취 만취녀 술먹방 혼술먹방 Drinking alone 烧酒 notas detalladas du soju Soju Пер piccolo rượu soju ilmu pisah 独酒 vino de matrimonio Mariage Vermischung ein altes Getränk Как пить один алкоголь bere da solo uống một mình ดื่มคนเดียว sopi pahit अकेले पीने 술방 소주먹방 참이슬 주당 낮술 아침술,https://yt3.ggpht.com/ytc/AIdro_nqulF4F6doXotdf8w3hgEhuY9SZYMoi_Kcvyd_B9YB8A=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 음식
UC9V4iFRjgNUaPRPgvSgSlxA,기가막힌사람,동물 유튜버.,64368310,690,110000,카트라이더,https://yt3.ggpht.com/ytc/AIdro_nWWCr3rbgGQ8FFZxXp-wEbiw92eQ6mW-JCRilbPDjXoHI=s88-c-k-c0xffffffff-no-rj-mo,게임 (상위 주제) 레이싱 비디오 게임
UC9vcjly25O6W0R-8A1AJD4g,우나스 woonas,롱런 할 수 있는 건강한 라이프스타일 모음zip.,34204574,243,94800,,https://yt3.ggpht.com/A5dSuhpkvyTL2QE6M5aYdHffUrmdbEp0-0X6inrxqdeedJ9T5-O2OYX_isM4a75DDb1xRFDW=s88-c-k-c0xffffffff-no-rj-mo,건강 음식 피트니스 라이프스타일 (상위 주제)
UC9vu2JsuE7g-1r9HkYkOopw,패션플래닛,쉽게 입자! 남자 패션 Contact : fashion.planet@pulsecorp.co.kr.,70310412,283,266000,,https://yt3.ggpht.com/HeKZlKSNK_r_d3c1qhGmEeteqABK9qY-6-tlKWoWC2sbRsuvUHC5K5gUUrEOPvxtbaJ1FSEl=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 패션
UC9vz3TBChrJmYbzUo-rqfSg,녹두로 월드,종합게임방송 채널 녹두로입니다.,261313782,5761,270000,슈퍼마리오 몬스터헌터 게임 녹두로,https://yt3.ggpht.com/ytc/AIdro_nIe3V3l9tEOXY4wPsdMCEAlOc9kTczSReuPljkpXb9qd8=s88-c-k-c0xffffffff-no-rj-mo,롤플레잉 비디오 게임 액션 게임 게임 (상위 주제) 액션 어드벤처 게임
UC9XVPROR-gM3swX0EIOiRaw,워니gawonaa,"운동을 좋아하는 여자의 일상, 운동 브이로그.",31918867,98,476000,운동하는여자 홈트 운동브이로그 애플힙 yoga workout stretches stretching fatburning 하체운동 헬스 健助师 健身,https://yt3.ggpht.com/dY4SNnSmi4BNuwTdCVLu4wflzaapP6lmgBEKfUc8FOAbepp417e7n4JTGRLCzNTTO4AMdAu3t4U=s88-c-k-c0xffffffff-no-rj-mo,건강 라이프스타일 (상위 주제) 피트니스
UC9ZLv1m7QDLv991X1-p50AA,보물섬,아룡하세요~~ 허잇     매번 다양하고 새로운 웃음을 찾아 떠나는 삼인조 유머 크리에이터 보물섬  입니다   Hellow~~ huh it     ...,1914257738,798,1920000,보물섬 개그유튜버 개그채널 코미디 코미디채널 예능 참교육 몰카 몰래카메라 콩트 꽁트 개그 웃음 즐거움 개그유튜브 코미디유튜브,https://yt3.ggpht.com/YzeHf0KXn6poEyGDl3gFXe329ZzwwsuyxSHlSshk4RR4D15x5vs9wFFXeRHptmFRB9Pf8OnnOFI=s88-c-k-c0xffffffff-no-rj-mo,엔터테인먼트 (상위 주제) 라이프스타일 (상위 주제) 영화
UCa_qDrI4ugR0exWckiMAzyw,한주먹,메일주소 hjm2154@naver.com 카카오톡 hjm2154.,114396924,1464,134000,,https://yt3.ggpht.com/ytc/AIdro_mY7u7PUN-ty_vxgdZVE5k4cu-1thLYeDkAdD6q_kCOIg=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 피트니스 건강
UCa_ZCXMQ57PDcpE_3tPOW1g,rappeler하쁠리,Sound Artist 개인&비지니스 메일: dalcom20000@gmail.com.,598955226,1141,1220000,ASMR,https://yt3.ggpht.com/ytc/AIdro_nhpr8xvJzLZxCqcrAJnvtC9mRoF4zNwK8cmunHed_6dCQ=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 음식
UCA-22wJg5B0Ktlv6-cw-DZw,daily여니,dailyeonii@gmail.com.,7971916,43,46500,희귀병 수포성표피박리증 투병생활 브이로그,https://yt3.ggpht.com/ytc/AIdro_l7vroZZWOCEvkTQe3PArvDmsMRs7RzlMfEB-xOzTKP6w=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 건강 음식
UCa-IaOPw5r1oQ4vuf3QjEPA,롤큐 종합게임,"게임 추천과 할인 정보, 신작 소식을 전해 드리는 롤큐 종합게임 채널입니다. 스팀을 비롯한 PC ESD 플랫폼, 닌텐도 스위치, PS5 등 ...",131949315,1181,402000,게임 롤큐 종합게임 shorts,https://yt3.ggpht.com/R7jRqLYnlLf4WrURnrvIre6rSPwbuHauetvstNKBZnIhZMRNCxbwVkgnOWGxBTeyt0raA7dC9w=s88-c-k-c0xffffffff-no-rj-mo,액션 어드벤처 게임 액션 게임 게임 (상위 주제) 롤플레잉 비디오 게임
UCA-x_p2coOIWWdDf80DQ8sA,한본어 하는 고양이,한국과 일본이 친하게 지내길 바라는 와타시는 노래로 일본어를 배운 한본냥이다냥! 민나가 좋아하는 노래를 들으면서 일본어 벤쿄를 ...,221244210,333,293000,한본어 일본어 일본어 공부 일본 노래 제이팝 J POP 아이묭 스다 마사키 애니 일본 가수 요아소비 yoasobi aimyon 일본 suda masaki 백넘버 back number 유이카 jlpt 우타이테 ost 주제가,https://yt3.ggpht.com/G4UK0v62TMm55F2s4H_12Z8WdZwwGHjGybN3Ix1gwAdUIn8iBO5vgzvz7DZ9_mAv3_HBGHSJRVQ=s88-c-k-c0xffffffff-no-rj-mo,아시아 음악 음악 (상위 주제) 팝 음악
UCa1hPHIwVvkNcFBRpCAxfMA,오늘내일 TodyTomy,취미생활.,24392218,119,210000,,https://yt3.ggpht.com/N8I5RNRxdM2Jz0L84INpdHvsfQ4ZjUekdnP600w8fqOgcYFK-GeHlrHdVJ4iokCnZv3BBm3ThA=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 반려동물
UCA1MVioFnBn_bqS2ilm_xxQ,HYUNJIN현진,반가워요 ^_^,3381243,75,50300,,https://yt3.ggpht.com/b1nvQ7tp5_vS-PqebLQBAzFUfMw0zb4QETUfUBZNQjimx84VPvWqJ5WNTeeqv9-t_QEB-xbF=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 패션
UCA4ZUofyfHIk-qXlAQQV5Hg,너진똑 NJT BOOK,독서에 유튜브 갬성을 끼얹다 문의 : ttok@njtbook.com.,111316378,184,1380000,북튜브 책 book novel CLASSIC,https://yt3.ggpht.com/3xmw7UO3kES1I66lCQ7WrVPkTE0GamERhNtAK8I4YgoNW5LJOabpWXf8KQqP6vQ_4t12Y3OfGg=s88-c-k-c0xffffffff-no-rj-mo,엔터테인먼트 (상위 주제)
UCa56qkMvVvq1IMn4xbXaKEA,삼대장 Samdaejang,광고 협업 및 기타 문의 : samdaejang-tv@naver.com 택배 주소 : 서울 마포구 월드컵북로56길 19 15층 DIA TV(삼대장) ※업로드 요일 ...,743212954,1743,1010000,예능,https://yt3.ggpht.com/ytc/AIdro_mPexOBTkrh8RWfDjADt_ubO927eIdW3_IKW7AzWCAuHA=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 음식
UCA5fAFx2fQg60dxZtSSIe-g,교주,광고 문의 hhh333w@naver.com.,25954929,653,120000,,https://yt3.ggpht.com/n44HHt6wKt5wQNKgu5v1qcKkuW43TTWgPEULSEJBi3BFb3J9nSsaz9g-QagHPzf_IzhmO7x8wqc=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제)
UCA6KBBX8cLwYZNepxlE_7SA,히밥heebab,안녕하세요 먹방 크리에이터 히밥 입니다.,748114993,988,1640000,히밥 수다 청담수다 sooda 이자카야 이자카야청담 이자카야수다 청담이자카야 청담수다 수다청담 청담수다 수다청담점 이자카야청담점 izkzya 이자까야 청담동술집 청담맛집 청담동맛집 청담동이자카야 히밥맛집 히밥먹방 히밥도전먹방 먹방 muknbang heebab 사케 연에인맛집 연예인단골집 줄서는집 청담동맛집 청담동 먹거리 동네맛집 웨이팅 술집 술안주 술안주추천 토밥이쏜다 토밥,https://yt3.ggpht.com/sL5ugPfl9vvwRwhf6l5APY__BZBw8qWiwgHs-uVsMPFoD5-a4opTJIcRSyrY8aY5LEESOMWJ=s88-c-k-c0xffffffff-no-rj-mo,음식 라이프스타일 (상위 주제)
